instruction_text,thisN,thisTrialN,thisRepN,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trial.thisRepN,instruction_trial.thisTrialN,instruction_trial.thisN,instruction_trial.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,piloting,assigned_ls_group,slider_informed_consent.response,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,Practice_all_cut_rts,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,video_used,audio_used,condition_modality,all_cut_rts,experiment_trials.exp_atttention_resp.keys,experiment_trials.exp_pause_resp.keys,correct_key_required,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,53,0,53,,,,None,None,,,,,,,,,,,,,53,0,53,0,975.1352010001428,,,,,,,,,,,,,,,,clips/clip_wurst_13_nosub_0.mp4,audios/clip_wurst_13_nosub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,54,0,54,,,,None,None,,,,,,,,,,,,,54,0,54,0,985.6553303999826,,,,,,,,,,,,,,,,clips/clip_herz_15_sub_0.mp4,audios/clip_herz_15_sub_0.mp3,audiovisual,"[3.5749641000293195, 8.066269099712372]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,55,0,55,,,,None,None,,,,,,,,,,,,,55,0,55,0,998.4618847002275,,,,,,,,,,,,,,,,clips/clip_claude_24_sub_1.mp4,audios/silence.mp3,visual,[6.140144300181419],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,56,0,56,,,,None,None,,,,,,,,,,,,,56,0,56,0,1005.6408759998158,,,,,,,,,,,,,,,,clips/clip_weißt_08_nosub_0.mp4,audios/clip_weißt_08_nosub_0.mp3,audiovisual,[7.767606399953365],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,57,0,57,,,,2,None,9.410625500138849,None,,,,,,,,,,,57,0,57,0,1016.6968760001473,,,,,,,,,,,,,,,,clips/clip_wurst_36_nosub_0.mp4,audios/silence.mp3,visual,[],2,None,2,9.410625500138849,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,58,0,58,,,,None,None,,,,,,,,,,,,,58,0,58,0,1037.0486856000498,,,,,,,,,,,,,,,,clips/clip_weißt_03_nosub_0.mp4,audios/clip_weißt_03_nosub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,59,0,59,,,,None,space,,,6.765935599803925,None,,,,,,,,,59,0,59,0,1049.8646670999005,,,,,,,,,,,,,,,,clips/clip_claude_25_sub_0.mp4,audios/clip_claude_25_sub_0.mp3,audiovisual,[],None,space,,,,6.765935599803925,None,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,60,0,60,,,,4,None,4.9161193002946675,None,,,,,,,,,,,60,0,60,0,1067.7874847999774,,,,,,,,,,,,,,,,clips/clip_claude_05_sub_2.mp4,audios/clip_claude_05_sub_2.mp3,audiovisual,[4.655060500372201],4,None,4,4.9161193002946675,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,61,0,61,,,,4,None,7.602915499825031,None,,,,,,,,,,,61,0,61,0,1084.8901965999976,,,,,,,,,,,,,,,,clips/clip_herz_10_sub_0.mp4,audios/silence.mp3,visual,[],4,None,4,7.602915499825031,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,62,0,62,,,,None,None,,,,,,,,,,,,,62,0,62,0,1103.5528255999088,,,,,,,,,,,,,,,,clips/clip_holo_12_nosub_1.mp4,audios/clip_holo_12_nosub_1.mp3,audiovisual,[8.603363400325179],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,63,0,63,,,,None,None,,,,,,,,,,,,,63,0,63,0,1114.3162862001918,,,,,,,,,,,,,,,,clips/clip_wurst_17_nosub_0.mp4,audios/clip_wurst_17_nosub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,64,0,64,,,,None,None,,,,,,,,,,,,,64,0,64,0,1123.2493660999462,,,,,,,,,,,,,,,,clips/clip_herz_07_sub_2.mp4,audios/clip_herz_07_sub_2.mp3,audiovisual,"[4.879830500110984, 11.368485299870372]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,65,0,65,,,,None,None,,,,,,,,,,,,,65,0,65,0,1136.089697100222,,,,,,,,,,,,,,,,clips/clip_weißt_15_sub_1.mp4,audios/silence.mp3,visual,"[3.09159450000152, 5.490505400113761]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,66,0,66,,,,None,None,,,,,,,,,,,,,66,0,66,0,1147.9158037998714,,,,,,,,,,,,,,,,clips/clip_holo_21_sub_1.mp4,audios/silence.mp3,visual,[4.291252499911934],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,67,0,67,,,,4,None,5.6731826001778245,None,,,,,,,,,,,67,0,67,0,1158.910338100046,,,,,,,,,,,,,,,,clips/clip_wurst_22_sub_0.mp4,audios/silence.mp3,visual,[],4,None,4,5.6731826001778245,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,68,0,68,,,,1,None,7.303621199913323,None,,,,,,,,,,,68,0,68,0,1177.2439955999143,,,,,,,,,,,,,,,,clips/clip_claude_29_sub_0.mp4,audios/silence.mp3,visual,[],1,None,1,7.303621199913323,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,69,0,69,,,,None,None,,,,,,,,,,,,,69,0,69,0,1195.5122934998944,,,,,,,,,,,,,,,,clips/clip_hund_10_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,70,0,70,,,,2,None,5.454984199721366,None,,,,,,,,,,,70,0,70,0,1205.8586927000433,,,,,,,,,,,,,,,,clips/clip_weißt_30_sub_2.mp4,audios/silence.mp3,visual,"[3.228538100142032, 12.103531000204384]",2,None,2,5.454984199721366,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,71,0,71,,,,None,None,,,,,,,,,,,,,71,0,71,0,1224.3442732999101,,,,,,,,,,,,,,,,clips/clip_wurst_03_nosub_1.mp4,audios/silence.mp3,visual,[4.270337500143796],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,72,0,72,,,,None,None,,,,,,,,,,,,,72,0,72,0,1237.0689043998718,,,,,,,,,,,,,,,,clips/clip_holo_04_nosub_2.mp4,audios/clip_holo_04_nosub_2.mp3,audiovisual,"[3.154710399918258, 7.35955259995535]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,73,0,73,,,,None,None,,,,,,,,,,,,,73,0,73,0,1249.8619484999217,,,,,,,,,,,,,,,,clips/clip_wurst_28_nosub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,74,0,74,,,,4,None,7.813057999592274,None,,,,,,,,,,,74,0,74,0,1261.0409392998554,,,,,,,,,,,,,,,,clips/clip_claude_02_nosub_1.mp4,audios/silence.mp3,visual,[5.879733100067824],4,None,2,7.813057999592274,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,75,0,75,,,,None,None,,,,,,,,,,,,,75,0,75,0,1279.6026647002436,,,,,,,,,,,,,,,,clips/clip_holo_06_sub_2.mp4,audios/clip_holo_06_sub_2.mp3,audiovisual,"[5.277596100233495, 8.88316379999742]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,76,0,76,,,,None,None,,,,,,,,,,,,,76,0,76,0,1290.195784999989,,,,,,,,,,,,,,,,clips/clip_wurst_19_sub_0.mp4,audios/clip_wurst_19_sub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,77,0,77,,,,None,None,,,,,,,,,,,,,77,0,77,0,1302.240961600095,,,,,,,,,,,,,,,,clips/clip_lied_21_nosub_2.mp4,audios/clip_lied_21_nosub_2.mp3,audiovisual,"[5.402654699981213, 10.46349720004946]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,78,0,78,,,,None,None,,,,,,,,,,,,,78,0,78,0,1314.4387103002518,,,,,,,,,,,,,,,,clips/clip_holo_09_sub_2.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,79,0,79,,,,None,None,,,,,,,,,,,,,79,0,79,0,1326.7726258998737,,,,,,,,,,,,,,,,clips/clip_lied_01_sub_1.mp4,audios/silence.mp3,visual,[5.361223199870437],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,80,0,80,,,,None,None,,,,,,,,,,,,,80,0,80,0,1337.7668518000282,,,,,,,,,,,,,,,,clips/clip_weißt_25_nosub_1.mp4,audios/clip_weißt_25_nosub_1.mp3,audiovisual,[5.081141300033778],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,81,0,81,,,,None,None,,,,,,,,,,,,,81,0,81,0,1350.6003812002018,,,,,,,,,,,,,,,,clips/clip_holo_27_sub_1.mp4,audios/clip_holo_27_sub_1.mp3,audiovisual,"[1.8936668001115322, 5.829107400029898]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,82,0,82,,,,None,None,,,,,,,,,,,,,82,0,82,0,1361.5105388998054,,,,,,,,,,,,,,,,clips/clip_weißt_29_nosub_1.mp4,audios/clip_weißt_29_nosub_1.mp3,audiovisual,[6.7885252996347845],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,83,0,83,,,,None,None,,,,,,,,,,,,,83,0,83,0,1373.905584400054,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/clip_wurst_31_sub_1.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,84,0,84,,,,None,None,,,,,,,,,,,,,84,0,84,0,1386.1521274000406,,,,,,,,,,,,,,,,clips/clip_claude_22_nosub_2.mp4,audios/silence.mp3,visual,[8.121033899951726],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,85,0,85,,,,None,None,,,,,,,,,,,,,85,0,85,0,1397.9312089998275,,,,,,,,,,,,,,,,clips/clip_wurst_23_sub_2.mp4,audios/clip_wurst_23_sub_2.mp3,audiovisual,"[3.8882042998448014, 8.227653900161386]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,86,0,86,,,,None,None,,,,,,,,,,,,,86,0,86,0,1409.212382900063,,,,,,,,,,,,,,,,clips/clip_weißt_04_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,87,0,87,,,,None,None,,,,,,,,,,,,,87,0,87,0,1420.5250491001643,,,,,,,,,,,,,,,,clips/clip_weißt_02_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,88,0,88,,,,None,None,,,,,,,,,,,,,88,0,88,0,1431.0197088001296,,,,,,,,,,,,,,,,clips/clip_lied_07_nosub_1.mp4,audios/silence.mp3,visual,[4.578968599904329],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,89,0,89,,,,None,None,,,,,,,,,,,,,89,0,89,0,1440.9906494999304,,,,,,,,,,,,,,,,clips/clip_wurst_11_sub_0.mp4,audios/clip_wurst_11_sub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,90,0,90,,,,None,None,,,,,,,,,,,,,90,0,90,0,1453.7940437002108,,,,,,,,,,,,,,,,clips/clip_hund_32_sub_1.mp4,audios/silence.mp3,visual,[4.978145800065249],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,91,0,91,,,,None,None,,,,,,,,,,,,,91,0,91,0,1464.6728612999432,,,,,,,,,,,,,,,,clips/clip_hund_07_nosub_1.mp4,audios/clip_hund_07_nosub_1.mp3,audiovisual,[6.952869799919426],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,92,0,92,,,,None,None,,,,,,,,,,,,,92,0,92,0,1477.118416099809,,,,,,,,,,,,,,,,clips/clip_claude_09_sub_2.mp4,audios/clip_claude_09_sub_2.mp3,audiovisual,[4.095695399679244],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,93,0,93,,,,None,None,,,,,,,,,,,,,93,0,93,0,1488.2137000001967,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/clip_claude_27_nosub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,94,0,94,,,,None,None,,,,,,,,,,,,,94,0,94,0,1500.9815917001106,,,,,,,,,,,,,,,,clips/clip_wurst_12_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,95,0,95,,,,1,None,8.883406499866396,None,,,,,,,,,,,95,0,95,0,1510.464686000254,,,,,,,,,,,,,,,,clips/clip_hund_03_sub_1.mp4,audios/silence.mp3,visual,[7.081197100225836],1,None,1,8.883406499866396,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,96,0,96,,,,None,None,,,,,,,,,,,,,96,0,96,0,1532.2621559998952,,,,,,,,,,,,,,,,clips/clip_claude_26_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,97,0,97,,,,None,None,,,,,,,,,,,,,97,0,97,0,1543.9708143002354,,,,,,,,,,,,,,,,clips/clip_herz_06_sub_2.mp4,audios/silence.mp3,visual,"[5.114704099949449, 8.481303999666125]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,98,0,98,,,,None,None,,,,,,,,,,,,,98,0,98,0,1555.4658750002272,,,,,,,,,,,,,,,,clips/clip_dampf_05_sub_2.mp4,audios/clip_dampf_05_sub_2.mp3,audiovisual,"[3.5222486997954547, 9.30805870005861]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,99,0,99,,,,None,None,,,,,,,,,,,,,99,0,99,0,1564.9875630000606,,,,,,,,,,,,,,,,clips/clip_lied_19_sub_1.mp4,audios/clip_lied_19_sub_1.mp3,audiovisual,[5.875443399883807],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,100,0,100,,,,None,None,,,,,,,,,,,,,100,0,100,0,1576.5364159001037,,,,,,,,,,,,,,,,clips/clip_lied_17_nosub_2.mp4,audios/clip_lied_17_nosub_2.mp3,audiovisual,[8.435414399951696],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,101,0,101,,,,None,None,,,,,,,,,,,,,101,0,101,0,1587.3992934999987,,,,,,,,,,,,,,,,clips/clip_claude_01_sub_2.mp4,audios/clip_claude_01_sub_2.mp3,audiovisual,"[7.000919700134546, 9.111125499941409]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,102,0,102,,,,None,None,,,,,,,,,,,,,102,0,102,0,1599.2630382999778,,,,,,,,,,,,,,,,clips/clip_lied_20_nosub_2.mp4,audios/silence.mp3,visual,"[3.845904600340873, 8.206221300177276]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,103,0,103,,,,None,None,,,,,,,,,,,,,103,0,103,0,1610.7868312001228,,,,,,,,,,,,,,,,clips/clip_hund_14_nosub_2.mp4,audios/silence.mp3,visual,[6.046521800104529],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,104,0,104,,,,None,None,,,,,,,,,,,,,104,0,104,0,1621.611931500025,,,,,,,,,,,,,,,,clips/clip_holo_01_sub_1.mp4,audios/silence.mp3,visual,[4.1978448000736535],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,105,0,105,,,,None,None,,,,,,,,,,,,,105,0,105,0,1631.6573956999928,,,,,,,,,,,,,,,,clips/clip_hund_15_nosub_1.mp4,audios/clip_hund_15_nosub_1.mp3,audiovisual,"[1.1041725999675691, 7.059167699888349]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,106,0,106,,,,None,None,,,,,,,,,,,,,106,0,106,0,1642.8912492999807,,,,,,,,,,,,,,,,clips/clip_weißt_26_sub_1.mp4,audios/silence.mp3,visual,[9.728777599986643],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,107,0,107,,,,None,None,,,,,,,,,,,,,107,0,107,0,1653.9869948001578,,,,,,,,,,,,,,,,clips/clip_holo_05_sub_2.mp4,audios/silence.mp3,visual,[7.261188299860805],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,108,0,108,,,,None,None,,,,,,,,,,,,,108,0,108,0,1664.06599189993,,,,,,,,,,,,,,,,clips/clip_lied_11_nosub_1.mp4,audios/silence.mp3,visual,[8.387592799961567],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,109,0,109,,,,None,None,,,,,,,,,,,,,109,0,109,0,1675.978519400116,,,,,,,,,,,,,,,,clips/clip_wurst_27_sub_1.mp4,audios/clip_wurst_27_sub_1.mp3,audiovisual,[6.087087200023234],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,110,0,110,,,,None,None,,,,,,,,,,,,,110,0,110,0,1686.9579105000012,,,,,,,,,,,,,,,,clips/clip_weißt_13_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,111,0,111,,,,None,None,,,,,,,,,,,,,111,0,111,0,1698.698148699943,,,,,,,,,,,,,,,,clips/clip_herz_09_nosub_0.mp4,audios/clip_herz_09_nosub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,112,0,112,,,,None,None,,,,,,,,,,,,,112,0,112,0,1711.0779452999122,,,,,,,,,,,,,,,,clips/clip_holo_07_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,113,0,113,,,,4,None,5.913122300058603,None,,,,,,,,,,,113,0,113,0,1721.4655861002393,,,,,,,,,,,,,,,,clips/clip_hund_22_nosub_1.mp4,audios/silence.mp3,visual,[8.843585500027984],4,None,4,5.913122300058603,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,114,0,114,,,,None,None,,,,,,,,,,,,,114,0,114,0,1738.301302799955,,,,,,,,,,,,,,,,clips/clip_wurst_21_nosub_0.mp4,audios/clip_wurst_21_nosub_0.mp3,audiovisual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,115,0,115,,,,None,None,,,,,,,,,,,,,115,0,115,0,1749.706608899869,,,,,,,,,,,,,,,,clips/clip_holo_08_nosub_2.mp4,audios/clip_holo_08_nosub_2.mp3,audiovisual,"[4.757266599684954, 9.739737699739635]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,116,0,116,,,,4,None,9.786526900250465,None,,,,,,,,,,,116,0,116,0,1761.3278824998997,,,,,,,,,,,,,,,,clips/clip_hund_13_sub_1.mp4,audios/clip_hund_13_sub_1.mp3,audiovisual,[5.895779199898243],4,None,4,9.786526900250465,None,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,117,0,117,,,,None,None,,,,,,,,,,,,,117,0,117,0,1783.9282945999876,,,,,,,,,,,,,,,,clips/clip_lied_05_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,118,0,118,,,,None,None,,,,,,,,,,,,,118,0,118,0,1794.1838346002623,,,,,,,,,,,,,,,,clips/clip_wurst_06_sub_2.mp4,audios/clip_wurst_06_sub_2.mp3,audiovisual,"[2.6195938996970654, 8.4316982999444]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,119,0,119,,,,1,space,7.1786964000202715,None,5.3141598999500275,None,,,,,,,,,119,0,119,0,1806.1574711999856,,,,,,,,,,,,,,,,clips/clip_wurst_04_nosub_2.mp4,audios/clip_wurst_04_nosub_2.mp3,audiovisual,"[4.48026889981702, 7.660184700042009]",1,space,1,7.1786964000202715,None,5.3141598999500275,None,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,120,0,120,,,,None,None,,,,,,,,,,,,,120,0,120,0,1831.1178847001866,,,,,,,,,,,,,,,,clips/clip_hund_16_sub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,121,0,121,,,,None,None,,,,,,,,,,,,,121,0,121,0,1842.946595299989,,,,,,,,,,,,,,,,clips/clip_wurst_15_sub_2.mp4,audios/clip_wurst_15_sub_2.mp3,audiovisual,[5.687918100040406],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,122,0,122,,,,None,None,,,,,,,,,,,,,122,0,122,0,1853.219048100058,,,,,,,,,,,,,,,,clips/clip_wurst_34_sub_2.mp4,audios/silence.mp3,visual,"[5.454038700088859, 7.500827500130981]",None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,123,0,123,,,,None,None,,,,,,,,,,,,,123,0,123,0,1862.620312700048,,,,,,,,,,,,,,,,clips/clip_holo_13_sub_1.mp4,audios/silence.mp3,visual,[4.678097699768841],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
,124,0,124,,,,None,None,,,,,,,,,,,,,124,0,124,0,1875.2782646999694,,,,,,,,,,,,,,,,clips/clip_weißt_07_nosub_1.mp4,audios/silence.mp3,visual,[3.9426924996078014],None,None,,,,,,119,A,2026-04-04_21h02.32.580,exp_sofc_final,,2026.1.2,59.247462439450665,2026-04-04 21h02.35.391610 +0200,
