instruction_text,thisN,thisTrialN,thisRepN,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trial.thisRepN,instruction_trial.thisTrialN,instruction_trial.thisN,instruction_trial.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,piloting,assigned_ls_group,slider_informed_consent.response,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,Practice_all_cut_rts,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,video_used,audio_used,condition_modality,all_cut_rts,experiment_trials.exp_atttention_resp.keys,experiment_trials.exp_pause_resp.keys,correct_key_required,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"Einverständniserklärung

Bitte lesen Sie die folgende Erklärung aufmerksam durch:

Ich bestätige, dass ich über 18 Jahre alt bin und ausreichend Zeit hatte, mich für die Teilnahme zu entscheiden. Ich wurde über die Erhebung, Verarbeitung und öffentliche Zugänglichmachung meiner anonymisierten Daten angemessen informiert.
Ich bin mir bewusst, dass ich das Experiment jederzeit abbrechen kann.

(Drücken Sie die Leertaste, um fortzufahren)",4,4,0,,,,,,,,,,0,4,4,4,,,,,,,,,23.127654199954122,,False,2,ich stimme zu,,,,,,,,,,,,,,,,,,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,115,0,115,,,,None,None,,,,,,,,,,,,,115,0,115,0,1768.1671338998713,,,,,,,,,,,,,,,,clips/clip_wurst_14_nosub_1.mp4,audios/clip_wurst_14_nosub_1.mp3,audiovisual,[7.652346099726856],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,116,0,116,,,,None,None,,,,,,,,,,,,,116,0,116,0,1778.9930994999595,,,,,,,,,,,,,,,,clips/clip_claude_12_nosub_0.mp4,audios/clip_claude_12_nosub_0.mp3,audiovisual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,117,0,117,,,,None,None,,,,,,,,,,,,,117,0,117,0,1789.0235691000707,,,,,,,,,,,,,,,,clips/clip_lied_15_sub_2.mp4,audios/silence.mp3,visual,"[3.2472183001227677, 7.039256100077182]",None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,118,0,118,,,,None,None,,,,,,,,,,,,,118,0,118,0,1797.574471199885,,,,,,,,,,,,,,,,clips/clip_claude_09_sub_2.mp4,audios/silence.mp3,visual,"[3.9330750997178257, 8.80306199984625]",None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,119,0,119,,,,None,space,,,14.092286800034344,None,,,,,,,,,119,0,119,0,1808.6018711999059,,,,,,,,,,,,,,,,clips/clip_herz_10_nosub_0.mp4,audios/clip_herz_10_nosub_0.mp3,audiovisual,[],None,space,,,,14.092286800034344,None,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,120,0,120,,,,None,None,,,,,,,,,,,,,120,0,120,0,1833.64345209999,,,,,,,,,,,,,,,,clips/clip_holo_12_nosub_1.mp4,audios/silence.mp3,visual,[8.325582399964333],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,121,0,121,,,,None,None,,,,,,,,,,,,,121,0,121,0,1844.4914102000184,,,,,,,,,,,,,,,,clips/clip_lied_01_nosub_1.mp4,audios/clip_lied_01_nosub_1.mp3,audiovisual,[4.755517600104213],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,122,0,122,,,,None,None,,,,,,,,,,,,,122,0,122,0,1855.3576767998748,,,,,,,,,,,,,,,,clips/clip_claude_02_sub_1.mp4,audios/clip_claude_02_sub_1.mp3,audiovisual,[5.767406799830496],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,123,0,123,,,,2,None,3.8882514000870287,None,,,,,,,,,,,123,0,123,0,1866.0171411000192,,,,,,,,,,,,,,,,clips/clip_weißt_11_nosub_0.mp4,audios/clip_weißt_11_nosub_0.mp3,audiovisual,[1.723601299803704],2,None,2,3.8882514000870287,None,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,124,0,124,,,,1,None,3.219489200040698,None,,,,,,,,,,,124,0,124,0,1880.925260100048,,,,,,,,,,,,,,,,clips/clip_wurst_17_nosub_0.mp4,audios/silence.mp3,visual,[],1,None,1,3.219489200040698,None,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,125,0,125,,,,3,None,8.712805600371212,None,,,,,,,,,,,125,0,125,0,1893.0605278001167,,,,,,,,,,,,,,,,clips/clip_claude_13_sub_0.mp4,audios/silence.mp3,visual,[],3,None,3,8.712805600371212,None,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,126,0,126,,,,1,None,2.8270540996454656,None,,,,,,,,,,,126,0,126,0,1911.9011734998785,,,,,,,,,,,,,,,,clips/clip_weißt_04_nosub_0.mp4,audios/clip_weißt_04_nosub_0.mp3,audiovisual,[],1,None,1,2.8270540996454656,None,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,127,0,127,,,,None,None,,,,,,,,,,,,,127,0,127,0,1925.7524041999131,,,,,,,,,,,,,,,,clips/clip_dampf_03_nosub_1.mp4,audios/silence.mp3,visual,[7.556740699801594],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,128,0,128,,,,None,None,,,,,,,,,,,,,128,0,128,0,1934.1587606999092,,,,,,,,,,,,,,,,clips/clip_weißt_23_sub_1.mp4,audios/clip_weißt_23_sub_1.mp3,audiovisual,[8.382957400288433],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,129,0,129,,,,None,None,,,,,,,,,,,,,129,0,129,0,1946.4202685998753,,,,,,,,,,,,,,,,clips/clip_hund_05_sub_0.mp4,audios/clip_hund_05_sub_0.mp3,audiovisual,[4.22015680000186],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,130,0,130,,,,None,None,,,,,,,,,,,,,130,0,130,0,1958.2674654000439,,,,,,,,,,,,,,,,clips/clip_weißt_12_sub_1.mp4,audios/silence.mp3,visual,[9.082262699957937],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,131,0,131,,,,None,None,,,,,,,,,,,,,131,0,131,0,1971.0600721999072,,,,,,,,,,,,,,,,clips/clip_holo_13_nosub_1.mp4,audios/clip_holo_13_nosub_1.mp3,audiovisual,[4.095053100027144],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,132,0,132,,,,None,None,,,,,,,,,,,,,132,0,132,0,1983.776186299976,,,,,,,,,,,,,,,,clips/clip_hund_20_nosub_0.mp4,audios/clip_hund_20_nosub_0.mp3,audiovisual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,133,0,133,,,,None,None,,,,,,,,,,,,,133,0,133,0,1996.2260539000854,,,,,,,,,,,,,,,,clips/clip_hund_18_sub_1.mp4,audios/clip_hund_18_sub_1.mp3,audiovisual,"[0.1625076001510024, 6.913419799879193]",None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,134,0,134,,,,None,None,,,,,,,,,,,,,134,0,134,0,2007.0813152999617,,,,,,,,,,,,,,,,clips/clip_holo_16_nosub_1.mp4,audios/silence.mp3,visual,[10.280802399851382],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,135,0,135,,,,None,None,,,,,,,,,,,,,135,0,135,0,2019.9326937003061,,,,,,,,,,,,,,,,clips/clip_hund_07_nosub_1.mp4,audios/silence.mp3,visual,[6.433278100099415],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,136,0,136,,,,None,None,,,,,,,,,,,,,136,0,136,0,2032.5000299001113,,,,,,,,,,,,,,,,clips/clip_lied_14_nosub_0.mp4,audios/clip_lied_14_nosub_0.mp3,audiovisual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,137,0,137,,,,None,None,,,,,,,,,,,,,137,0,137,0,2043.0185401001945,,,,,,,,,,,,,,,,clips/clip_holo_04_nosub_2.mp4,audios/silence.mp3,visual,"[3.091436400078237, 6.9352837996557355]",None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,138,0,138,,,,None,None,,,,,,,,,,,,,138,0,138,0,2055.8864821000025,,,,,,,,,,,,,,,,clips/clip_wurst_16_sub_0.mp4,audios/clip_wurst_16_sub_0.mp3,audiovisual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,139,0,139,,,,None,None,,,,,,,,,,,,,139,0,139,0,2066.7686614003032,,,,,,,,,,,,,,,,clips/clip_hund_01_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,140,0,140,,,,None,None,,,,,,,,,,,,,140,0,140,0,2078.4881505002268,,,,,,,,,,,,,,,,clips/clip_holo_08_nosub_2.mp4,audios/silence.mp3,visual,"[4.152042800094932, 9.034118900075555]",None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,141,0,141,,,,None,None,,,,,,,,,,,,,141,0,141,0,2090.1046535000205,,,,,,,,,,,,,,,,clips/clip_hund_17_sub_1.mp4,audios/silence.mp3,visual,[9.960467500146478],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,142,0,142,,,,3,None,7.191290900111198,None,,,,,,,,,,,142,0,142,0,2103.238145099953,,,,,,,,,,,,,,,,clips/clip_holo_03_sub_1.mp4,audios/clip_holo_03_sub_1.mp3,audiovisual,[7.412861800286919],3,None,3,7.191290900111198,None,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,143,0,143,,,,None,None,,,,,,,,,,,,,143,0,143,0,2120.941335100215,,,,,,,,,,,,,,,,clips/clip_hund_22_sub_1.mp4,audios/clip_hund_22_sub_1.mp3,audiovisual,[8.646323099732399],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,144,0,144,,,,None,None,,,,,,,,,,,,,144,0,144,0,2131.764909700025,,,,,,,,,,,,,,,,clips/clip_herz_12_sub_0.mp4,audios/clip_herz_12_sub_0.mp3,audiovisual,[5.8322441997006536],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,145,0,145,,,,None,None,,,,,,,,,,,,,145,0,145,0,2141.7878032000735,,,,,,,,,,,,,,,,clips/clip_claude_10_sub_0.mp4,audios/clip_claude_10_sub_0.mp3,audiovisual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,146,0,146,,,,None,None,,,,,,,,,,,,,146,0,146,0,2153.9185728998855,,,,,,,,,,,,,,,,clips/clip_claude_25_sub_0.mp4,audios/silence.mp3,visual,[0.2966070999391377],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,147,0,147,,,,None,None,,,,,,,,,,,,,147,0,147,0,2165.1057636998594,,,,,,,,,,,,,,,,clips/clip_holo_21_nosub_1.mp4,audios/clip_holo_21_nosub_1.mp3,audiovisual,[4.180201000068337],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,148,0,148,,,,None,None,,,,,,,,,,,,,148,0,148,0,2176.052572700195,,,,,,,,,,,,,,,,clips/clip_claude_16_nosub_1.mp4,audios/clip_claude_16_nosub_1.mp3,audiovisual,[8.874429199844599],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,149,0,149,,,,None,None,,,,,,,,,,,,,149,0,149,0,2188.0709746000357,,,,,,,,,,,,,,,,clips/clip_weißt_19_nosub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,150,0,150,,,,None,None,,,,,,,,,,,,,150,0,150,0,2198.977819399908,,,,,,,,,,,,,,,,clips/clip_wurst_13_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,151,0,151,,,,None,None,,,,,,,,,,,,,151,0,151,0,2209.633740799967,,,,,,,,,,,,,,,,clips/clip_wurst_36_sub_0.mp4,audios/clip_wurst_36_sub_0.mp3,audiovisual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,152,0,152,,,,None,None,,,,,,,,,,,,,152,0,152,0,2220.2186185000464,,,,,,,,,,,,,,,,clips/clip_holo_14_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,153,0,153,,,,None,None,,,,,,,,,,,,,153,0,153,0,2231.1976128001697,,,,,,,,,,,,,,,,clips/clip_weißt_30_nosub_2.mp4,audios/clip_weißt_30_nosub_2.mp3,audiovisual,"[3.0725845000706613, 11.859054999891669]",None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,154,0,154,,,,None,None,,,,,,,,,,,,,154,0,154,0,2243.9808855000883,,,,,,,,,,,,,,,,clips/clip_wurst_05_nosub_0.mp4,audios/clip_wurst_05_nosub_0.mp3,audiovisual,[6.2532293000258505],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,155,0,155,,,,None,None,,,,,,,,,,,,,155,0,155,0,2253.607596000191,,,,,,,,,,,,,,,,clips/clip_hund_23_nosub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,156,0,156,,,,None,None,,,,,,,,,,,,,156,0,156,0,2265.328775800299,,,,,,,,,,,,,,,,clips/clip_lied_03_sub_1.mp4,audios/clip_lied_03_sub_1.mp3,audiovisual,[4.429075699765235],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,157,0,157,,,,None,None,,,,,,,,,,,,,157,0,157,0,2276.860499500297,,,,,,,,,,,,,,,,clips/clip_claude_20_nosub_1.mp4,audios/clip_claude_20_nosub_1.mp3,audiovisual,"[0.5782155999913812, 6.729080300312489]",None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,158,0,158,,,,None,None,,,,,,,,,,,,,158,0,158,0,2289.6983799003065,,,,,,,,,,,,,,,,clips/clip_wurst_25_nosub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,159,0,159,,,,None,None,,,,,,,,,,,,,159,0,159,0,2301.801867400296,,,,,,,,,,,,,,,,clips/clip_claude_04_nosub_2.mp4,audios/clip_claude_04_nosub_2.mp3,audiovisual,[8.555163600016385],None,None,,,,,,120,A,2026-04-04_21h55.44.499,exp_sofc_final,,2026.1.2,60.100885344697375,2026-04-04 21h55.46.620284 +0200,
,160,0,160,,,,,,,,,,,,,,,,,,160,0,160,0,2311.655022500083,,,,,,,,,,,,,,,,clips/clip_lied_17_nosub_2.mp4,audios/silence.mp3,visual,,,,,,,,,,,,,,,,,
