instruction_text;thisN;thisTrialN;thisRepN;prac_attention_resp.keys;prac_attention_resp.rt;prac_attention_resp.duration;exp_atttention_resp.keys;exp_pause_resp.keys;exp_atttention_resp.rt;exp_atttention_resp.duration;exp_pause_resp.rt;exp_pause_resp.duration;instruction_trial.thisRepN;instruction_trial.thisTrialN;instruction_trial.thisN;instruction_trial.thisIndex;practice_trials.thisRepN;practice_trials.thisTrialN;practice_trials.thisN;practice_trials.thisIndex;experiment_trials.thisRepN;experiment_trials.thisTrialN;experiment_trials.thisN;experiment_trials.thisIndex;thisRow.t;notes;piloting;assigned_ls_group;slider_informed_consent.response;Practice_clip_name;Practice_video_used;Practice_audio_used;Practice_modality;Practice_subtitles;Practice_attention_check;Practice_all_cut_rts;practice_trials.prac_attention_resp.keys;Practice_correct_key_required;practice_trials.prac_attention_resp.rt;practice_trials.prac_attention_resp.duration;video_used;audio_used;condition_modality;all_cut_rts;experiment_trials.exp_atttention_resp.keys;experiment_trials.exp_pause_resp.keys;correct_key_required;experiment_trials.exp_atttention_resp.rt;experiment_trials.exp_atttention_resp.duration;experiment_trials.exp_pause_resp.rt;experiment_trials.exp_pause_resp.duration;participant;session;date;expName;expVersion;psychopyVersion;frameRate;expStart
;122;0;122;;;;1;None;5.250.209.900.084.880;None;;;;;;;;;;;122;0;122;0;1.784.530.815.300.060;;;;;;;;;;;;;;;;clips/clip_claude_11_nosub_0.mp4;audios/clip_claude_11_nosub_0.mp3;audiovisual;[];1;None;1;5.250.209.900.084.880;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;123;0;123;;;;1;None;8.279.181.499.965.480;None;;;;;;;;;;;123;0;123;0;18.007.388.232.997.600;;;;;;;;;;;;;;;;clips/clip_lied_15_sub_2.mp4;audios/clip_lied_15_sub_2.mp3;audiovisual;[3.215626200195402, 8.030891000293195];1;None;1;8.279.181.499.965.480;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;124;0;124;;;;1;None;26.122.769.000.940.000;None;;;;;;;;;;;124;0;124;0;18.172.287.556.999.300;;;;;;;;;;;;;;;;clips/clip_hund_10_nosub_0.mp4;audios/silence.mp3;visual;[8.088479700032622];1;None;1;26.122.769.000.940.000;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;125;0;125;;;;None;None;;;;;;;;;;;;;125;0;125;0;18.303.438.784.000.400;;;;;;;;;;;;;;;;clips/clip_wurst_04_nosub_2.mp4;audios/clip_wurst_04_nosub_2.mp3;audiovisual;[4.0560952997766435, 7.021537999622524];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;126;0;126;;;;None;None;;;;;;;;;;;;;126;0;126;0;18.429.661.285.001.700;;;;;;;;;;;;;;;;clips/clip_hund_07_nosub_1.mp4;audios/clip_hund_07_nosub_1.mp3;audiovisual;[6.7258768999017775];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;127;0;127;;;;None;None;;;;;;;;;;;;;127;0;127;0;18.551.725.257.001.800;;;;;;;;;;;;;;;;clips/clip_dampf_01_sub_0.mp4;audios/clip_dampf_01_sub_0.mp3;audiovisual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;128;0;128;;;;None;None;;;;;;;;;;;;;128;0;128;0;1.865.465.239.400.040;;;;;;;;;;;;;;;;clips/clip_herz_09_nosub_0.mp4;audios/clip_herz_09_nosub_0.mp3;audiovisual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;129;0;129;;;;None;None;;;;;;;;;;;;;129;0;129;0;1.877.971.424.299.750;;;;;;;;;;;;;;;;clips/clip_herz_05_nosub_0.mp4;audios/clip_herz_05_nosub_0.mp3;audiovisual;[6.19868400041014, 7.701966600026935];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;130;0;130;;;;None;None;;;;;;;;;;;;;130;0;130;0;18.890.197.320.999.500;;;;;;;;;;;;;;;;clips/clip_claude_21_sub_1.mp4;audios/clip_claude_21_sub_1.mp3;audiovisual;[9.80765420012176];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;131;0;131;;;;None;None;;;;;;;;;;;;;131;0;131;0;19.020.924.829.998.900;;;;;;;;;;;;;;;;clips/clip_holo_15_nosub_0.mp4;audios/silence.mp3;visual;[6.516383599955589];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;132;0;132;;;;None;None;;;;;;;;;;;;;132;0;132;0;1.912.166.955.200.020;;;;;;;;;;;;;;;;clips/clip_wurst_14_sub_1.mp4;audios/silence.mp3;visual;[8.130265099927783];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;133;0;133;;;;None;None;;;;;;;;;;;;;133;0;133;0;19.230.760.852.000.600;;;;;;;;;;;;;;;;clips/clip_wurst_06_sub_2.mp4;audios/clip_wurst_06_sub_2.mp3;audiovisual;[8.484942799899727];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;134;0;134;;;;None;None;;;;;;;;;;;;;134;0;134;0;19.350.310.597.000.600;;;;;;;;;;;;;;;;clips/clip_lied_21_nosub_2.mp4;audios/clip_lied_21_nosub_2.mp3;audiovisual;[5.383162699639797];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;135;0;135;;;;2;None;24.291.837.997.734.500;None;;;;;;;;;;;135;0;135;0;19.474.332.762.998.500;;;;;;;;;;;;;;;;clips/clip_lied_19_sub_1.mp4;audios/clip_lied_19_sub_1.mp3;audiovisual;[];2;None;2;24.291.837.997.734.500;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;136;0;136;;;;None;None;;;;;;;;;;;;;136;0;136;0;19.614.208.480.999.800;;;;;;;;;;;;;;;;clips/clip_claude_08_sub_0.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;137;0;137;;;;None;None;;;;;;;;;;;;;137;0;137;0;19.718.650.533.999.300;;;;;;;;;;;;;;;;clips/clip_wurst_10_sub_2.mp4;audios/silence.mp3;visual;[4.7187117002904415, 7.469378000125289];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;138;0;138;;;;None;None;;;;;;;;;;;;;138;0;138;0;1.981.526.408.500.030;;;;;;;;;;;;;;;;clips/clip_wurst_25_nosub_1.mp4;audios/clip_wurst_25_nosub_1.mp3;audiovisual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;139;0;139;;;;1;None;2.381.458.400.283.000;None;;;;;;;;;;;139;0;139;0;19.936.317.655.998.200;;;;;;;;;;;;;;;;clips/clip_holo_24_nosub_2.mp4;audios/clip_holo_24_nosub_2.mp3;audiovisual;[7.507757600396872];1;None;1;2.381.458.400.283.000;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;140;0;140;;;;None;None;;;;;;;;;;;;;140;0;140;0;20.067.703.333.999.900;;;;;;;;;;;;;;;;clips/clip_claude_06_nosub_1.mp4;audios/silence.mp3;visual;[4.301431900355965];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;141;0;141;;;;None;None;;;;;;;;;;;;;141;0;141;0;20.201.067.373.999.300;;;;;;;;;;;;;;;;clips/clip_herz_15_sub_0.mp4;audios/clip_herz_15_sub_0.mp3;audiovisual;[8.062219699844718];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;142;0;142;;;;None;None;;;;;;;;;;;;;142;0;142;0;20.329.889.898.998.600;;;;;;;;;;;;;;;;clips/clip_claude_05_sub_2.mp4;audios/clip_claude_05_sub_2.mp3;audiovisual;[4.81669079978019];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;143;0;143;;;;1;None;4.172.903.300.262.980;None;;;;;;;;;;;143;0;143;0;20.450.617.448.999.500;;;;;;;;;;;;;;;;clips/clip_claude_10_nosub_0.mp4;audios/silence.mp3;visual;[];1;None;1;4.172.903.300.262.980;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;144;0;144;;;;None;None;;;;;;;;;;;;;144;0;144;0;20.614.834.749.000.100;;;;;;;;;;;;;;;;clips/clip_lied_10_sub_1.mp4;audios/clip_lied_10_sub_1.mp3;audiovisual;[5.071965500246733];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;145;0;145;;;;None;None;;;;;;;;;;;;;145;0;145;0;20.737.151.997.997.400;;;;;;;;;;;;;;;;clips/clip_herz_06_sub_2.mp4;audios/silence.mp3;visual;[5.121037099976093, 8.190418799873441];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;146;0;146;;;;None;None;;;;;;;;;;;;;146;0;146;0;20.855.593.932.997.400;;;;;;;;;;;;;;;;clips/clip_hund_15_nosub_1.mp4;audios/clip_hund_15_nosub_1.mp3;audiovisual;[4.747438800055534];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;147;0;147;;;;None;None;;;;;;;;;;;;;147;0;147;0;2.096.592.784.000.090;;;;;;;;;;;;;;;;clips/clip_hund_36_nosub_2.mp4;audios/clip_hund_36_nosub_2.mp3;audiovisual;[2.738612299785018, 5.904937299899757];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;148;0;148;;;;4;None;4.018.572.600.092.730;None;;;;;;;;;;;148;0;148;0;21.065.902.784.997.500;;;;;;;;;;;;;;;;clips/clip_wurst_17_nosub_0.mp4;audios/clip_wurst_17_nosub_0.mp3;audiovisual;[];4;None;4;4.018.572.600.092.730;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;149;0;149;;;;None;None;;;;;;;;;;;;;149;0;149;0;2.119.599.889.600.180;;;;;;;;;;;;;;;;clips/clip_holo_10_sub_1.mp4;audios/clip_holo_10_sub_1.mp3;audiovisual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;150;0;150;;;;None;None;;;;;;;;;;;;;150;0;150;0;2.130.356.509.299.940;;;;;;;;;;;;;;;;clips/clip_lied_08_nosub_1.mp4;audios/clip_lied_08_nosub_1.mp3;audiovisual;[7.5932805999182165];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;151;0;151;;;;None;None;;;;;;;;;;;;;151;0;151;0;21.403.385.334.000.900;;;;;;;;;;;;;;;;clips/clip_hund_17_sub_1.mp4;audios/clip_hund_17_sub_1.mp3;audiovisual;[10.449635099619627];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;152;0;152;;;;None;None;;;;;;;;;;;;;152;0;152;0;21.535.475.551.998.200;;;;;;;;;;;;;;;;clips/clip_holo_28_nosub_0.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;153;0;153;;;;None;None;;;;;;;;;;;;;153;0;153;0;21.628.716.297.000.600;;;;;;;;;;;;;;;;clips/clip_weißt_27_sub_1.mp4;audios/clip_weißt_27_sub_1.mp3;audiovisual;[1.1357841999270022, 8.476496099960059];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;154;0;154;;;;None;None;;;;;;;;;;;;;154;0;154;0;2.173.795.210.899.780;;;;;;;;;;;;;;;;clips/clip_dampf_05_sub_2.mp4;audios/clip_dampf_05_sub_2.mp3;audiovisual;[2.567338699940592, 8.765022200066596];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;155;0;155;;;;None;None;;;;;;;;;;;;;155;0;155;0;2.183.433.375.299.900;;;;;;;;;;;;;;;;clips/clip_hund_08_sub_1.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;156;0;156;;;;3;None;4.428.127.699.997.270;None;;;;;;;;;;;156;0;156;0;2.194.226.444.500.030;;;;;;;;;;;;;;;;clips/clip_herz_02_sub_0.mp4;audios/silence.mp3;visual;[9.198130500037223];3;None;3;4.428.127.699.997.270;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;157;0;157;;;;None;None;;;;;;;;;;;;;157;0;157;0;22.119.536.739.997.500;;;;;;;;;;;;;;;;clips/clip_dampf_06_nosub_2.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;158;0;158;;;;None;None;;;;;;;;;;;;;158;0;158;0;22.217.483.337.000.000;;;;;;;;;;;;;;;;clips/clip_wurst_22_sub_0.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;159;0;159;;;;None;None;;;;;;;;;;;;;159;0;159;0;2.234.304.310.500.150;;;;;;;;;;;;;;;;clips/clip_dampf_04_sub_1.mp4;audios/silence.mp3;visual;[0.6352348001673818, 5.185108500067145];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;160;0;160;;;;None;None;;;;;;;;;;;;;160;0;160;0;2.244.840.868.799.940;;;;;;;;;;;;;;;;clips/clip_claude_07_nosub_0.mp4;audios/clip_claude_07_nosub_0.mp3;audiovisual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;161;0;161;;;;None;None;;;;;;;;;;;;;161;0;161;0;2.255.623.368.400.140;;;;;;;;;;;;;;;;clips/clip_claude_14_nosub_0.mp4;audios/silence.mp3;visual;[3.3020549002103508, 8.88171839993447];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;162;0;162;;;;None;None;;;;;;;;;;;;;162;0;162;0;22.675.884.890.998.700;;;;;;;;;;;;;;;;clips/clip_claude_02_nosub_1.mp4;audios/silence.mp3;visual;[5.952512199990451];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;163;0;163;;;;1;None;38.925.737.999.379.600;None;;;;;;;;;;;163;0;163;0;2.278.266.092.900.180;;;;;;;;;;;;;;;;clips/clip_herz_01_nosub_1.mp4;audios/clip_herz_01_nosub_1.mp3;audiovisual;[6.342766699846834];1;None;1;38.925.737.999.379.600;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;164;0;164;;;;None;None;;;;;;;;;;;;;164;0;164;0;22.937.204.089.001.700;;;;;;;;;;;;;;;;clips/clip_wurst_18_sub_0.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;165;0;165;;;;None;None;;;;;;;;;;;;;165;0;165;0;23.044.966.178.000.900;;;;;;;;;;;;;;;;clips/clip_hund_24_sub_1.mp4;audios/silence.mp3;visual;[8.489945499692112];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;166;0;166;;;;None;None;;;;;;;;;;;;;166;0;166;0;23.173.179.385.997.300;;;;;;;;;;;;;;;;clips/clip_wurst_16_nosub_0.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;167;0;167;;;;None;None;;;;;;;;;;;;;167;0;167;0;23.282.495.673.997.300;;;;;;;;;;;;;;;;clips/clip_claude_26_nosub_0.mp4;audios/silence.mp3;visual;[4.5240532997995615];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;168;0;168;;;;None;None;;;;;;;;;;;;;168;0;168;0;23.401.271.993.997.500;;;;;;;;;;;;;;;;clips/clip_holo_22_sub_1.mp4;audios/clip_holo_22_sub_1.mp3;audiovisual;[9.194650799967349];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;169;0;169;;;;None;None;;;;;;;;;;;;;169;0;169;0;23.502.414.286.001.500;;;;;;;;;;;;;;;;clips/clip_weißt_25_nosub_1.mp4;audios/clip_weißt_25_nosub_1.mp3;audiovisual;[5.401644800323993];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;170;0;170;;;;3;None;3.304.215.599.782.760;None;;;;;;;;;;;170;0;170;0;23.630.710.225.999.300;;;;;;;;;;;;;;;;clips/clip_claude_04_sub_2.mp4;audios/silence.mp3;visual;[8.878197699785233];3;None;3;3.304.215.599.782.760;None;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;171;0;171;;;;None;None;;;;;;;;;;;;;171;0;171;0;237.637.361.790.007;;;;;;;;;;;;;;;;clips/clip_weißt_12_sub_1.mp4;audios/clip_weißt_12_sub_1.mp3;audiovisual;[9.200690600089729];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;172;0;172;;;;None;None;;;;;;;;;;;;;172;0;172;0;2.389.060.804.599.890;;;;;;;;;;;;;;;;clips/clip_hund_20_sub_0.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;173;0;173;;;;None;None;;;;;;;;;;;;;173;0;173;0;2.401.415.760.300.120;;;;;;;;;;;;;;;;clips/clip_herz_07_sub_2.mp4;audios/clip_herz_07_sub_2.mp3;audiovisual;[11.659976599738002];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;174;0;174;;;;None;None;;;;;;;;;;;;;174;0;174;0;24.143.291.632.998.700;;;;;;;;;;;;;;;;clips/clip_claude_27_nosub_0.mp4;audios/clip_claude_27_nosub_0.mp3;audiovisual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;175;0;175;;;;None;None;;;;;;;;;;;;;175;0;175;0;24.272.311.689.998.000;;;;;;;;;;;;;;;;clips/clip_weißt_20_sub_1.mp4;audios/silence.mp3;visual;[8.187814999837428];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;176;0;176;;;;None;None;;;;;;;;;;;;;176;0;176;0;24.379.915.276.998.600;;;;;;;;;;;;;;;;clips/clip_holo_19_nosub_1.mp4;audios/silence.mp3;visual;[6.450591400265694];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;177;0;177;;;;None;None;;;;;;;;;;;;;177;0;177;0;24.487.355.017.997.300;;;;;;;;;;;;;;;;clips/clip_wurst_32_nosub_1.mp4;audios/silence.mp3;visual;[7.335734799969941];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;178;0;178;;;;None;None;;;;;;;;;;;;;178;0;178;0;24.601.742.043.998.000;;;;;;;;;;;;;;;;clips/clip_herz_12_nosub_0.mp4;audios/silence.mp3;visual;[6.471437599975616];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;179;0;179;;;;None;None;;;;;;;;;;;;;179;0;179;0;24.701.079.690.000.000;;;;;;;;;;;;;;;;clips/clip_hund_22_nosub_1.mp4;audios/silence.mp3;visual;[];None;None;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;203;B;2026-03-30_14h44.47.938;exp_sofc_final;;02.01.2026;5.996.789.309.914.360;2026-03-30 14h44.49.635826 +0200
