instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_fixation_cross.started,prac_clip.started,prac_sound.started,prac_feedback.started,prac_fixation_cross.stopped,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_clip.stopped,exp_sound.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"Herzlich willkommen!

Vielen Dank, dass Sie an unserer Studie teilnehmen. Die Untersuchung wird insgesamt etwa 35 Minuten in Anspruch nehmen.

Bevor wir beginnen, beachten Sie bitte folgende Voraussetzungen für die Teilnahme:
• Sie sind mindestens 18 Jahre alt.
• Ihre Muttersprache ist Deutsch.

(Drücken Sie die Leertaste, um fortzufahren)",0,0,0,space,6.078241100000014,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0.0747750000009546,,0.028246599998965394,0.0747750000009546,0.0747750000009546,6.187939600000391,space,6.078241100000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
"Ablauf der Studie

Ihnen werden in schneller Abfolge viele kurze Filmclips gezeigt.
Ihre Aufgabe ist einfach:

Drücken Sie jedes Mal die Leertaste, wenn Sie einen Filmschnitt (Cut) erkennen.

Zusätzlich werden Ihnen gelegentlich kurze Verständnisfragen zu den gezeigten Clips gestellt.

(Drücken Sie die Leertaste, um fortzufahren),",1,1,0,space,8.095842299997457,None,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,6.228665499998897,,6.188146000000415,6.228665499998897,6.228665499998897,14.32645649999904,space,8.095842299997457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
"Freiwilligkeit Ihrer Teilnahme

Ihre Teilnahme an dieser Studie ist absolut freiwillig. Sie können das Experiment jederzeit und ohne Angabe von Gründen abbrechen, ohne dass Ihnen daraus irgendwelche Nachteile entstehen.

Sollten Sie die Studie vorzeitig beenden, werden Ihre bis dahin erhobenen Daten umgehend gelöscht und nicht gespeichert.

(Drücken Sie die Leertaste, um fortzufahren)",2,2,0,space,3.180157099999633,None,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,14.445367399999668,,14.326614500001597,14.445367399999668,14.445367399999668,17.631945400000404,space,3.180157099999633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
"Datenschutz und Anonymität

Die Erhebung und Auswertung Ihrer Daten erfolgt am Fachbereich Psychologie der Universität Tübingen und ist vollständig anonym. Ihr Name wird zu keinem Zeitpunkt erfragt oder gespeichert. Niemand wird Ihre Daten mit Ihrer Person in Verbindung bringen können.

Die anonymisierten Experimentaldaten werden nach Abschluss der Erhebung für mindestens 10 Jahre gespeichert und zu Forschungszwecken in einer öffentlichen Datenbank zugänglich gemacht.

(Drücken Sie die Leertaste, um fortzufahren),",3,3,0,space,5.960839599996689,None,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,17.68844330000138,,17.632153599999583,17.68844330000138,17.68844330000138,23.66555789999984,space,5.960839599996689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
"Einverständniserklärung

Bitte lesen Sie die folgende Erklärung aufmerksam durch:

Ich bestätige, dass ich über 18 Jahre alt bin und ausreichend Zeit hatte, mich für die Teilnahme zu entscheiden. Ich wurde über die Erhebung, Verarbeitung und öffentliche Zugänglichmachung meiner anonymisierten Daten angemessen informiert.
Ich bin mir bewusst, dass ich das Experiment jederzeit abbrechen kann.

(Drücken Sie die Leertaste, um fortzufahren)",4,4,0,space,9.62963630000013,None,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,23.7077864999992,,23.665756999998848,23.7077864999992,23.7077864999992,33.338761899998644,space,9.62963630000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.340430899999774,33.36361770000076,33.36361770000076,36.96145329999854,ich stimme zu,3.605771400001686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.96150449999914,36.97761840000021,41.96957150000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,0,0,0,,,,clip_wurst_09_sub_1,clips/clip_wurst_09_sub_1.mp4,audios/clip_wurst_09_sub_1.mp3,wurst,sub,1,9,3666.0,NA,11267,Wer sind die alten Menschen wahrscheinlich?,Großeltern,Eltern,Geschwister,Nachbarn,4,17.34092740000051,None,,,,,,,,,0,0,0,10,,,,,42.79411529999925,,,,,,,,,,,,,,,,,,clip_weißt_18_nosub_1,clips/clip_weißt_18_nosub_1.mp4,audios/silence.mp3,visual,nosub,True,42.77478909999991,42.79411529999925,42.79411529999925,42.78600816666682,42.79411529999925,43.004325199999585,44.0552448999988,54.9811449000008,54.8160996000006,[6.798117199999979],3,54.97539029999825,54.9811449000008,54.9811449000008,54.9811449000008,72.32885090000127,4,17.34092740000051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,1,1,0,,,,clip_hund_26_sub_1,clips/clip_hund_26_sub_1.mp4,audios/silence.mp3,hund,sub,0,26,NA,NA,9333,Wie wirkt die Frau?,amüsiert,hasserfüllt,traurig,ängstlich,None,,,,,,,,,,,0,1,1,3,,,,,72.56593459999931,,,,,,,,,,,,,,,,,,clip_hund_28_nosub_0,clips/clip_hund_28_nosub_0.mp4,audios/clip_hund_28_nosub_0.mp3,audiovisual,nosub,False,72.5557587000003,72.83385669999916,73.03555910000068,73.03390076666643,72.56593459999931,73.03555910000068,83.25657050000154,83.25657050000154,82.90726379999978,[],,83.05152369999996,,,,83.05157029999828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,2,2,0,,,,clip_hund_25_sub_1,clips/clip_hund_25_sub_1.mp4,audios/silence.mp3,hund,sub,1,25,5466.0,NA,8300,Mit was essen die Personen?,mit ihren Händen,mit Messer und Gabel,mit Stäbchen,mit einem Löffel,2,6.167189200001303,None,,,,,,,,,0,2,2,11,,,,,83.25657050000154,,,,,,,,,,,,,,,,,,clip_hund_06_nosub_0,clips/clip_hund_06_nosub_0.mp4,audios/clip_hund_06_nosub_0.mp3,audiovisual,nosub,True,83.25080430000162,83.55919989999893,83.76077630000145,83.75904246666711,83.25657050000154,83.76077630000145,,94.79820390000168,94.64412259999881,[],2,94.7923097999992,94.79820390000168,94.79820390000168,94.79820390000168,100.97794689999864,2,6.167189200001303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,3,3,0,,,,clip_weißt_05_sub_0,clips/clip_weißt_05_sub_0.mp4,audios/clip_weißt_05_sub_0.mp3,weißt,sub,0,5,NA,NA,9767,Wer trägt die Leiter?,die Frau,der Mann,beide,keiner,3,5.944878600002994,None,,,,,,,,,0,3,3,0,,,,,101.17814740000176,,,,,,,,,,,,,,,,,,clip_weißt_09_sub_1,clips/clip_weißt_09_sub_1.mp4,audios/silence.mp3,visual,sub,True,101.17181759999949,101.48630400000184,101.68858919999911,101.68708686666675,101.17814740000176,101.68858919999911,102.9390925000007,110.86820109999826,110.71991450000132,[5.969483200002287],4,110.86325289999877,110.86820109999826,110.86820109999826,110.86820109999826,116.8197470999985,3,5.944878600002994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,4,4,0,,,,clip_weißt_21_nosub_0,clips/clip_weißt_21_nosub_0.mp4,audios/silence.mp3,weißt,nosub,0,21,NA,NA,10080,Wo stehen die Personen?,am Balkongeländer,am Strand,an einer Bushaltestelle,im Wald,None,,,,,,,,,,,0,4,4,1,,,,,117.01928929999849,,,,,,,,,,,,,,,,,,clip_hund_31_sub_0,clips/clip_hund_31_sub_0.mp4,audios/silence.mp3,visual,sub,False,117.01061059999847,117.32864989999871,117.52905770000143,117.52825956666517,117.01928929999849,117.52905770000143,118.78079920000164,126.26945269999851,125.99342379999871,[3.529915200000687],,126.12325899999996,,,,126.12330640000073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,5,5,0,,,,clip_hund_31_sub_0,clips/clip_hund_31_sub_0.mp4,audios/silence.mp3,hund,sub,1,31,1966.0,NA,8433,Welche Tageszeit ist es?,abends,morgens,mittags,nachts,None,,,,,,,,,,,0,5,5,9,,,,,126.26945269999851,,,,,,,,,,,,,,,,,,clip_hund_25_sub_1,clips/clip_hund_25_sub_1.mp4,audios/silence.mp3,visual,sub,False,126.26254170000175,126.62595339999825,126.82866120000108,126.82789576666643,126.26945269999851,126.82866120000108,128.07802670000092,135.48811270000078,135.15773289999925,[6.574118799999269],,135.2830040000008,,,,135.28305030000047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,6,6,0,,,,clip_hund_02_sub_1,clips/clip_hund_02_sub_1.mp4,audios/clip_hund_02_sub_1.mp3,hund,sub,1,2,8300.0,NA,9900,Welche Farbe hat der Pullover der Frau?,grün,schwarz,blau,rot,None,,,,,,,,,,,0,6,6,8,,,,,135.48811270000078,,,,,,,,,,,,,,,,,,clip_hund_02_sub_1,clips/clip_hund_02_sub_1.mp4,audios/clip_hund_02_sub_1.mp3,audiovisual,sub,False,135.48054630000115,135.791096500001,135.99344180000116,135.990302866667,135.48811270000078,135.99344180000116,146.24174629999834,146.24174629999834,145.90850259999934,[9.471573400001944],,146.03894310000032,,,,146.03899829999864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,7,7,0,,,,clip_hund_06_nosub_0,clips/clip_hund_06_nosub_0.mp4,audios/clip_hund_06_nosub_0.mp3,hund,nosub,0,6,NA,NA,10860,Wie sieht das Studio aus?,unaufgeräumt,sehr ordentlich,komplett leer,stark überfüllt,None,,,,,,,,,,,0,7,7,2,,,,,146.24174629999834,,,,,,,,,,,,,,,,,,clip_wurst_09_sub_1,clips/clip_wurst_09_sub_1.mp4,audios/clip_wurst_09_sub_1.mp3,audiovisual,sub,False,146.23428720000084,146.5437020999998,146.74526219999825,146.7437796666675,146.24174629999834,146.74526219999825,,158.3416975,158.02854859999934,[],,158.17085790000056,,,,158.17100779999964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,8,8,0,,,,clip_weißt_10_nosub_1,clips/clip_weißt_10_nosub_1.mp4,audios/clip_weißt_10_nosub_1.mp3,weißt,nosub,1,10,4280.0,NA,11000,Was macht der Mann?,er greift an den Fernseher,er schaltet das Radio ein,er wirft eine Flasche,er öffnet das Fenster,None,,,,,,,,,,,0,8,8,6,,,,,158.3416975,,,,,,,,,,,,,,,,,,clip_hund_26_sub_1,clips/clip_hund_26_sub_1.mp4,audios/silence.mp3,visual,sub,False,158.3364001000009,158.67658899999878,158.8802868999992,158.8772736666654,158.3416975,158.8802868999992,160.12904949999938,168.58019449999847,168.2430177999995,[],,168.3852337999997,,,,168.38534749999963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,9,9,0,,,,clip_weißt_09_sub_1,clips/clip_weißt_09_sub_1.mp4,audios/silence.mp3,weißt,sub,1,9,4866.0,NA,9000,Was macht die Frau?,sie wickelt ein Band auf,sie näht,sie strickt,sie faltet Wäsche,None,,,,,,,,,,,0,9,9,5,,,,,168.58019449999847,,,,,,,,,,,,,,,,,,clip_weißt_05_sub_0,clips/clip_weißt_05_sub_0.mp4,audios/clip_weißt_05_sub_0.mp3,audiovisual,sub,False,168.57430229999954,168.89846839999882,169.1002569000011,169.09853556666738,168.58019449999847,169.1002569000011,,179.23555159999887,178.89959850000014,[],,179.0473404000004,,,,179.0474342000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,10,10,0,,,,clip_hund_28_nosub_0,clips/clip_hund_28_nosub_0.mp4,audios/clip_hund_28_nosub_0.mp3,hund,nosub,0,28,NA,NA,9840,Was steht auf dem Tisch vor den Personen?,Weinflasche mit Gläsern,Wasser,Bier,Kaffee,2,5.109927299999981,None,,,,,,,,,0,10,10,4,,,,,179.23555159999887,,,,,,,,,,,,,,,,,,clip_weißt_10_nosub_1,clips/clip_weißt_10_nosub_1.mp4,audios/clip_weißt_10_nosub_1.mp3,audiovisual,nosub,True,179.22926680000091,179.54861729999902,179.74964499999987,179.74833276666712,179.23555159999887,179.74964499999987,190.93008859999827,190.93008859999827,190.76754319999964,[5.4026602000012645],2,190.92458469999838,190.93008859999827,190.93008859999827,190.93008859999827,196.05624090000128,2,5.109927299999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,11,11,0,,,,clip_weißt_18_nosub_1,clips/clip_weißt_18_nosub_1.mp4,audios/silence.mp3,weißt,nosub,1,18,5680.0,NA,12000,Wie wirken die Personen?,überrascht,wütend,verzweifelt,gelangweilt,None,,,,,,,,,,,0,11,11,7,,,,,196.2397791000003,,,,,,,,,,,,,,,,,,clip_weißt_21_nosub_0,clips/clip_weißt_21_nosub_0.mp4,audios/silence.mp3,visual,nosub,False,196.2311465999992,196.55857319999996,196.75874040000053,196.7589831666667,196.2397791000003,196.75874040000053,198.01049970000167,207.0039226000008,206.85823309999978,[],,206.9988959000002,,,,206.99895090000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.99905840000065,207.0039226000008,212.18163030000142,211.99158190000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,0,0,0,0,212.18163030000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_01_sub_0.mp4,audios/clip_dampf_01_sub_0.mp3,audiovisual,212.17631130000154,212.49963280000156,212.7026991999992,212.7026991999992,212.70028786666833,222.43227699999989,222.43227699999989,222.13097460000063,[],222.27970039999855,222.27980409999873,None,222.27988769999865,222.27994089999993,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,1,0,1,,,,,,,,,,,,,,,,,,,,,,3,None,21.072086799998942,None,,,,,,,,,1,0,1,0,222.43227699999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_09_sub_2.mp4,audios/silence.mp3,visual,222.4285364999996,222.79065189999892,222.99309640000138,222.99309640000138,222.9916768666665,233.40758690000075,224.24209020000126,233.22380260000136,"[0.17818809999880614, 4.13012929999968, 4.827488599999924]",233.40131979999933,254.49284030000126,3,254.49295970000094,254.49301859999832,None,4,233.40758690000075,233.40758690000075,233.40758690000075,21.072086799998942,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,2,0,2,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,2,0,2,0,254.6402808999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_28_nosub_0.mp4,audios/silence.mp3,visual,254.63633480000135,255.00116880000132,255.20269760000156,255.20269760000156,255.20103276666512,264.0060741999987,256.4527127000001,263.7312521999993,[],263.8659015999983,263.86596479999935,None,263.8660157000013,263.86604570000054,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,3,0,3,,,,,,,,,,,,,,,,,,,,,,4,None,8.133092200001556,None,,,,,,,,,3,0,3,0,264.0060741999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_15_sub_1.mp4,audios/silence.mp3,visual,264.00232999999935,264.36529510000037,264.57088999999905,264.57088999999905,264.5662671666653,275.6656776999989,265.7993859999988,275.4993880000002,"[2.98336990000098, 5.141314300002705]",275.6593666000008,283.81292929999836,4,283.81307789999846,283.8131342000015,None,4,275.6656776999989,275.6656776999989,275.6656776999989,8.133092200001556,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,4,0,4,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,4,0,4,0,283.99326799999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_08_nosub_2.mp4,audios/silence.mp3,visual,283.9878291999994,284.31270629999926,284.5135197000018,284.5135197000018,284.513411666667,295.66741040000124,285.7657485999989,295.3141285999991,"[4.144949699999415, 9.008260099999461]",295.4622215999989,295.4622750000017,None,295.4623213999985,295.4623501999995,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,5,0,5,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,5,0,5,0,295.66741040000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_14_sub_2.mp4,audios/clip_weißt_14_sub_2.mp3,audiovisual,295.661856499999,295.9723109000006,296.17759600000136,296.17759600000136,296.173662166668,305.4596724000003,305.1034001000007,305.10371529999975,"[3.767082300000766, 8.095482299999276]",305.25472420000006,305.25480249999964,None,305.25487689999864,305.2549250000011,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,6,0,6,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,6,0,6,0,305.4596724000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_19_nosub_0.mp4,audios/clip_wurst_19_nosub_0.mp3,audiovisual,305.4546205000006,305.7631647999988,305.96296620000066,305.96296620000066,305.9642821666678,317.29384330000175,316.997443799999,316.9978893000007,[],317.1401755000006,317.14023989999987,None,317.14030830000047,317.1404057,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,7,0,7,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,7,0,7,0,317.29384330000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_08_nosub_0.mp4,audios/silence.mp3,visual,317.29084259999945,317.64064789999975,317.84269420000055,317.84269420000055,317.84157106666703,330.21584200000143,319.08307459999924,329.8588368000019,"[5.155053599999519, 9.545821299998352]",330.0019210999999,330.0020093999992,None,330.00207070000033,330.00212159999865,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,8,0,8,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,8,0,8,0,330.21584200000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_17_nosub_1.mp4,audios/clip_hund_17_nosub_1.mp3,audiovisual,330.2106759999988,330.5011713999993,330.70227779999914,330.70227779999914,330.7025117666674,343.30231800000183,343.30231800000183,343.0140241000008,[9.923475999999937],343.1253500999992,343.1253987000018,None,343.12546160000056,343.12549520000175,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,9,0,9,,,,,,,,,,,,,,,,,,,,,,1,None,9.058038999999553,None,,,,,,,,,9,0,9,0,343.30231800000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_11_nosub_0.mp4,audios/clip_herz_11_nosub_0.mp3,audiovisual,343.29776610000044,343.6311147999986,343.83037630000035,343.83037630000035,343.8309706666662,353.28116379999847,,353.13629950000177,[4.976539400002366],353.2751040000003,362.3522238000005,1,362.35232140000153,362.3523700000005,None,3,353.28116379999847,353.28116379999847,353.28116379999847,9.058038999999553,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,10,0,10,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,10,0,10,0,362.5287137999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_04_sub_0.mp4,audios/silence.mp3,visual,362.52473610000015,362.85205439999845,363.0567277000009,363.0567277000009,363.05210936666504,373.4495766,364.3042647000002,373.15146209999875,[],373.28741250000166,373.2875242000009,None,373.28760279999915,373.28765159999966,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,11,0,11,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,11,0,11,0,373.4495766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_15_sub_2.mp4,audios/silence.mp3,visual,373.4458679999989,373.7942503000013,373.99425379999957,373.99425379999957,373.9939778666669,383.7087640999998,375.2456373999994,383.4268497000012,"[5.551251400000183, 7.81913650000206]",383.57359120000183,383.57365779999964,None,383.5737283000017,383.5737764000005,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,12,0,12,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,12,0,12,0,383.7087640999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_20_sub_2.mp4,audios/silence.mp3,visual,383.7053811000005,384.07797460000074,384.27783940000154,384.27783940000154,384.27806176666513,395.2449837999993,385.5313255000001,394.97818410000036,"[3.824430600001506, 8.156389600000693]",395.1019699999997,395.1020424999988,None,395.10211179999897,395.1021873999998,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
